period,link_key,tt_sd,s,counts,true_counts,true_traveltime,traveltime
16,"(8, 7, '0')",0.3765637827626781,0.7327940685960685,,7801.982717149438,18.544354108422677,
16,"(8, 9, '0')",0.1840541418275664,0.8780425358861355,21576.278102700642,21128.584612961105,5.391458593806874,5.688628520946399
16,"(9, 8, '0')",0.10395183635292826,0.5190639546546741,24304.776569608715,22274.08496586696,5.953797603172372,5.730633517712866
16,"(9, 10, '0')",0.45492722454725665,0.6804967706973032,20213.703641337048,19820.04439767118,16.57390079033723,15.251646494747725
16,"(9, 14, '0')",0.19586383749144975,0.4355580462697013,27819.75809147662,25802.331272009273,17.96739294026192,16.642712968611306
16,"(9, 15, '0')",0.3785254225532104,0.9717632213779057,11964.658739994757,11520.233861090575,23.022558877774596,22.783085193712264
16,"(9, 16, '0')",0.9305319592815515,0.36519126611684316,7115.994757016746,8349.192015693478,17.378537200054122,17.15210318393057
16,"(10, 3, '0')",0.760159713202054,0.622712992189762,,8419.459156120414,13.788762766058372,
16,"(10, 9, '0')",0.7707642376587938,0.2582934326564159,20655.341613024593,20111.668706380337,17.27025784395802,18.022796530223044
16,"(10, 11, '0')",0.596700557299153,0.6813432920295053,10391.072810340702,10081.845706947748,22.013707256744542,21.08178289110185
16,"(10, 13, '0')",0.7916211472173033,0.8765919304209655,,10352.352327511948,16.186291453951615,
16,"(11, 2, '0')",0.8103383036559854,0.2422684944321538,,7332.719827074137,4.0057821634219595,
16,"(11, 10, '0')",0.980557225759712,0.14263219434835817,9954.173571887563,10164.176085948084,22.543234244054396,23.20351963267997
16,"(11, 12, '0')",0.884785254053069,0.8253891117478838,11735.88583368084,11426.01512223211,3.01704430033037,2.781785932927771
16,"(12, 11, '0')",0.10980112547504184,0.46544014722375404,9902.343379161148,11053.88272478406,3.014929986351791,2.637844097706362
16,"(12, 23, '0')",0.8197107606738395,0.33817200840943973,12440.160809943161,11323.888708507362,18.683643394146785,17.61181246126219
16,"(13, 10, '0')",0.30761289038258144,0.9336459538815429,9749.955552100586,10465.453724194083,16.727632614324726,17.473314209283068
16,"(13, 14, '0')",0.26149466687244594,0.45440346037288637,,10128.948103719154,16.420552701646283,
16,"(13, 22, '0')",0.40572354421921175,0.4942651888084775,9291.817542038556,8532.613916336913,9.406653683522181,10.389364866627938
16,"(14, 9, '0')",0.5534203817538123,0.04590650846900013,25926.848133179454,26312.014123904853,18.941366550196214,19.53009687932929
16,"(14, 13, '0')",0.6255264410706003,0.1189674888736082,,10195.052384283883,16.721618561200838,
16,"(14, 18, '0')",0.07876024695855899,0.5379563840497242,,16291.259505210788,3.7043988638003364,
16,"(14, 21, '0')",0.9722834265055369,0.054783996014804326,,18852.72505111159,9.695336435761387,
16,"(15, 7, '0')",0.41131105432155857,0.3005209386984734,,9078.323675721203,12.858795907626138,
16,"(15, 9, '0')",0.7216644032931199,0.3780841904169129,10064.658843854837,11796.960661681265,24.91723522856468,24.81158256215183
16,"(15, 16, '0')",0.6632874804228996,0.6089958621886069,12707.30986385999,11408.400333537345,8.792714841587719,8.26779979713141
16,"(15, 17, '0')",0.21822526486296512,0.823825425690536,11823.189187150405,12645.337159401992,3.0767083971723723,3.1942582724316204
16,"(16, 9, '0')",0.1871725370949876,0.18289481698760135,7657.119359385708,8316.658407403898,17.233211092770965,17.26220535491516
16,"(16, 15, '0')",0.7297792387589718,0.7868995056208983,11243.509812354867,11653.989884685763,9.396783713592942,10.537876642406745
16,"(16, 18, '0')",0.8633132629760015,0.3113874789738148,10889.335030794795,10887.937667071707,9.78560324302762,11.346954277244823
16,"(17, 6, '0')",0.39172036421755163,0.7715140753500648,,12413.584735157136,2.0237459119195966,
16,"(17, 15, '0')",0.11004811349712262,0.9149494646556006,11717.930593262157,12808.453845012718,3.080743595678311,1.7777522545726272
16,"(17, 19, '0')",0.9127915035794474,0.22627172929216355,17145.1506484255,16073.49911087021,4.133497065129546,4.276747651470436
16,"(18, 14, '0')",0.3570059887962751,0.9911599141695914,15344.046329009389,16387.352022919134,3.7211658157230962,3.622882605818553
16,"(18, 16, '0')",0.41296217981812544,0.3114666072281085,8232.327269687346,11100.993609930541,10.413121777456194,10.301000055084154
16,"(18, 19, '0')",0.18354969377389296,0.8856389551738137,7410.294321827901,8852.862931777741,9.884376731694042,9.141364800056524
16,"(19, 17, '0')",0.5859902699897871,0.6936276549544037,,15809.791316881703,4.124949506652039,
16,"(19, 18, '0')",0.8556708466479875,0.0545247259975572,,9162.011392344924,10.750389287553446,
16,"(19, 20, '0')",0.7896812152453201,0.20181883260219147,5814.3163776351075,7378.682381233859,10.069919345242056,12.597303676889835
16,"(19, 21, '0')",0.08784242370264728,0.8591558084357476,,7382.481717889035,8.356510144505513,
16,"(20, 19, '0')",0.9329932724558334,0.6607567170158832,8389.622500773148,7440.94296492997,10.209034059563582,10.460917877621613
16,"(20, 21, '0')",0.4999511406074236,0.8727867882285799,9094.954487787652,8675.624365911297,4.271680928191705,4.365068813140091
16,"(20, 23, '0')",0.3642569891908011,0.7237448554628845,9038.035262047311,10397.511479822739,12.233040176397198,11.788300011425635
16,"(21, 14, '0')",0.4836061905063387,0.09193851810441844,,19232.419665863556,10.251228284597584,
16,"(21, 19, '0')",0.5152245913332608,0.02196605110027272,9140.672599201793,7265.661800771602,8.14904711192703,8.145622214626826
16,"(21, 20, '0')",0.9946434676752095,0.18204899423987453,6587.402209856932,8430.34662310048,4.025471322489139,4.227278138728511
16,"(21, 22, '0')",0.753403443374045,0.2761351299390967,10173.254020590903,10300.449742151908,14.806771849912135,15.74092507269445
16,"(22, 13, '0')",0.36581991580263795,0.6733332766340134,,8579.611032454319,9.526759517420379,
16,"(22, 21, '0')",0.6113730813897688,0.570474864107661,11272.751503620486,10318.046696975627,14.88080906067856,14.571411574509261
16,"(22, 23, '0')",0.4196113499484212,0.3773069358685265,7617.330688464024,7118.49140246177,3.1580529075023884,1.3999656860380763
16,"(23, 12, '0')",0.09167672210207167,0.2845129711764639,11627.910414712214,10851.756311059315,16.3837332709749,17.311408197972163
16,"(23, 20, '0')",0.53485391876583,0.20266589697287252,10771.725063741344,10705.049806329665,13.374850806039317,12.723094832091817
16,"(23, 22, '0')",0.3407642186475901,0.33093452601858553,5906.30976238793,7183.085473402894,3.2006617598127542,2.4537000499248327
17,"(0, 1, '0')",0.32198830399196776,0.018340990889802455,7550.451780681926,6139.079386044314,6.002840815267259,6.604628659742806
17,"(0, 2, '0')",0.8904224517894808,0.603452620536204,7864.5138383198555,5758.6560789521045,4.002199452385194,3.975315995494981
17,"(1, 0, '0')",0.5880522554504738,0.9218061729926634,6035.352869447896,5495.220725238857,6.001823772072257,3.5159891651469124
17,"(1, 5, '0')",0.12659609350429124,0.2813641313572214,8156.582342276952,7906.517521439145,9.849676081794968,10.529900739336538
17,"(2, 0, '0')",0.14134122257485238,0.8348009811112259,6759.659612004137,6402.514739757561,4.0033607201025,3.7379882333953605
17,"(2, 3, '0')",0.4678955922748659,0.5496226575408409,6713.313990049321,9803.820532876762,4.064666513993291,4.880482742207684
17,"(2, 11, '0')",0.02208966161815673,0.021791015958648408,10601.088263608686,7887.182603522525,4.007739583297291,3.382415291427869
17,"(3, 2, '0')",0.7272747126560393,0.34705988952929334,11468.347354739037,11002.141970130606,4.1025668502005095,4.811294730088827
17,"(3, 4, '0')",0.5243873422722226,0.550034791378317,11351.84629721357,11407.109548429693,2.0507953203999354,2.020796577694611
17,"(3, 10, '0')",0.5449352388104901,0.013205631128021644,,8615.6516891471,14.540518361724699,
17,"(4, 3, '0')",0.456373260425773,0.7158927072215715,,12901.623518710225,2.0831186944802798,
17,"(4, 5, '0')",0.5013822646640289,0.18977700535536257,7830.720094760102,8949.312829618533,10.420854593600948,10.62446710612503
17,"(4, 8, '0')",0.3944685528015025,0.7424670735510953,11361.72973247816,11390.762203214916,6.262619247256395,5.059161661929405
17,"(5, 1, '0')",0.15117230324585396,0.6294313700617412,9225.440931060597,7262.658860633689,8.452664360409464,8.863275991153591
17,"(5, 4, '0')",0.3608751771330354,0.36218393009128713,7776.0468141578,8862.960845923777,10.176598906319182,9.218792642568506
17,"(5, 7, '0')",0.1620770068673989,0.6270293903714866,12040.460240361477,12279.37823121139,13.845222700265547,14.289584088736556
17,"(6, 7, '0')",0.33795869305879156,0.5148847524058702,11645.072291059472,11187.399507652652,4.864075722939804,4.016649499726909
17,"(6, 17, '0')",0.18032328075988824,0.8949073179368925,13529.90740075831,12740.409214756368,2.0263471418904504,3.636124693240953
17,"(7, 5, '0')",0.39099140113992126,0.5186654256839361,10032.303508844945,11549.167586711173,11.269161656200765,11.895884229526356
17,"(7, 6, '0')",0.035648210404088165,0.6074091804740506,12354.498350742564,11514.223987251888,5.09163382169733,4.164485788457672
17,"(7, 8, '0')",0.5648616489184735,0.4748159985545415,,8337.348318218872,21.142203509043842,
17,"(7, 15, '0')",0.20346149187306084,0.7095906991635826,,8946.344239552749,12.411664958401104,
17,"(8, 4, '0')",0.32060445766557044,0.11524270956742733,11347.8550283705,12971.6281571902,7.123436246702891,7.501895574546469
17,"(8, 7, '0')",0.3765637827626781,0.7327940685960685,,7801.982717149438,18.544354108422677,
17,"(8, 9, '0')",0.1840541418275664,0.8780425358861355,19819.12506283685,21128.584612961105,5.391458593806874,6.373892261119783
17,"(9, 8, '0')",0.10395183635292826,0.5190639546546741,23476.22334961957,22274.08496586696,5.953797603172372,4.655466636004798
17,"(9, 10, '0')",0.45492722454725665,0.6804967706973032,21568.3230025218,19820.04439767118,16.57390079033723,16.322786814054094
17,"(9, 14, '0')",0.19586383749144975,0.4355580462697013,26646.037888544648,25802.331272009273,17.96739294026192,19.68792491942162
17,"(9, 15, '0')",0.3785254225532104,0.9717632213779057,13618.822193063332,11520.233861090575,23.022558877774596,22.890959007754955
17,"(9, 16, '0')",0.9305319592815515,0.36519126611684316,9409.225468875858,8349.192015693478,17.378537200054122,17.72337010118285
17,"(10, 3, '0')",0.760159713202054,0.622712992189762,,8419.459156120414,13.788762766058372,
17,"(10, 9, '0')",0.7707642376587938,0.2582934326564159,18693.943106766295,20111.668706380337,17.27025784395802,17.319975632080947
17,"(10, 11, '0')",0.596700557299153,0.6813432920295053,9658.621260093423,10081.845706947748,22.013707256744542,22.148757074998205
17,"(10, 13, '0')",0.7916211472173033,0.8765919304209655,,10352.352327511948,16.186291453951615,
17,"(11, 2, '0')",0.8103383036559854,0.2422684944321538,,7332.719827074137,4.0057821634219595,
17,"(11, 10, '0')",0.980557225759712,0.14263219434835817,11153.17028554387,10164.176085948084,22.543234244054396,22.700309191650014
17,"(11, 12, '0')",0.884785254053069,0.8253891117478838,9942.176497171205,11426.01512223211,3.01704430033037,4.290920958033824
17,"(12, 11, '0')",0.10980112547504184,0.46544014722375404,13102.918688656877,11053.88272478406,3.014929986351791,3.9536571125603777
17,"(12, 23, '0')",0.8197107606738395,0.33817200840943973,11486.245342227548,11323.888708507362,18.683643394146785,20.523410835536616
17,"(13, 10, '0')",0.30761289038258144,0.9336459538815429,10199.31442365785,10465.453724194083,16.727632614324726,14.886856157193526
17,"(13, 14, '0')",0.26149466687244594,0.45440346037288637,,10128.948103719154,16.420552701646283,
17,"(13, 22, '0')",0.40572354421921175,0.4942651888084775,7361.620183717235,8532.613916336913,9.406653683522181,9.597342255858235
17,"(14, 9, '0')",0.5534203817538123,0.04590650846900013,27667.899276284727,26312.014123904853,18.941366550196214,17.300573261505203
17,"(14, 13, '0')",0.6255264410706003,0.1189674888736082,,10195.052384283883,16.721618561200838,
17,"(14, 18, '0')",0.07876024695855899,0.5379563840497242,,16291.259505210788,3.7043988638003364,
17,"(14, 21, '0')",0.9722834265055369,0.054783996014804326,,18852.72505111159,9.695336435761387,
17,"(15, 7, '0')",0.41131105432155857,0.3005209386984734,,9078.323675721203,12.858795907626138,
17,"(15, 9, '0')",0.7216644032931199,0.3780841904169129,12764.811561047634,11796.960661681265,24.91723522856468,25.143287989355137
17,"(15, 16, '0')",0.6632874804228996,0.6089958621886069,11827.7650483097,11408.400333537345,8.792714841587719,8.447479763667944
17,"(15, 17, '0')",0.21822526486296512,0.823825425690536,13809.138483167517,12645.337159401992,3.0767083971723723,1.9715965651257565
17,"(16, 9, '0')",0.1871725370949876,0.18289481698760135,9659.677160933286,8316.658407403898,17.233211092770965,17.50138840461493
17,"(16, 15, '0')",0.7297792387589718,0.7868995056208983,11696.679646875342,11653.989884685763,9.396783713592942,10.51482549236492
17,"(16, 18, '0')",0.8633132629760015,0.3113874789738148,9485.434595351875,10887.937667071707,9.78560324302762,10.614308742310728
17,"(17, 6, '0')",0.39172036421755163,0.7715140753500648,,12413.584735157136,2.0237459119195966,
17,"(17, 15, '0')",0.11004811349712262,0.9149494646556006,11583.041779925492,12808.453845012718,3.080743595678311,4.18181720507618
17,"(17, 19, '0')",0.9127915035794474,0.22627172929216355,15096.927095412248,16073.49911087021,4.133497065129546,3.410618046706966
17,"(18, 14, '0')",0.3570059887962751,0.9911599141695914,16538.552018445658,16387.352022919134,3.7211658157230962,4.543100187629456
17,"(18, 16, '0')",0.41296217981812544,0.3114666072281085,12244.790415173145,11100.993609930541,10.413121777456194,10.795607640468752
17,"(18, 19, '0')",0.18354969377389296,0.8856389551738137,8312.43017336069,8852.862931777741,9.884376731694042,10.241693492536225
17,"(19, 17, '0')",0.5859902699897871,0.6936276549544037,,15809.791316881703,4.124949506652039,
17,"(19, 18, '0')",0.8556708466479875,0.0545247259975572,,9162.011392344924,10.750389287553446,
17,"(19, 20, '0')",0.7896812152453201,0.20181883260219147,9051.680052821597,7378.682381233859,10.069919345242056,9.541863396646622
17,"(19, 21, '0')",0.08784242370264728,0.8591558084357476,,7382.481717889035,8.356510144505513,
17,"(20, 19, '0')",0.9329932724558334,0.6607567170158832,6739.619488347967,7440.94296492997,10.209034059563582,10.28737065584461
17,"(20, 21, '0')",0.4999511406074236,0.8727867882285799,7947.742356822673,8675.624365911297,4.271680928191705,3.325933913411035
17,"(20, 23, '0')",0.3642569891908011,0.7237448554628845,9467.804613819999,10397.511479822739,12.233040176397198,10.871935004443468
17,"(21, 14, '0')",0.4836061905063387,0.09193851810441844,,19232.419665863556,10.251228284597584,
17,"(21, 19, '0')",0.5152245913332608,0.02196605110027272,8393.764749817537,7265.661800771602,8.14904711192703,8.15621243538467
17,"(21, 20, '0')",0.9946434676752095,0.18204899423987453,6584.359962706615,8430.34662310048,4.025471322489139,2.969989603937286
17,"(21, 22, '0')",0.753403443374045,0.2761351299390967,11647.135056558915,10300.449742151908,14.806771849912135,14.115543121745187
17,"(22, 13, '0')",0.36581991580263795,0.6733332766340134,,8579.611032454319,9.526759517420379,
17,"(22, 21, '0')",0.6113730813897688,0.570474864107661,10189.748966602767,10318.046696975627,14.88080906067856,15.27495651015296
17,"(22, 23, '0')",0.4196113499484212,0.3773069358685265,6788.658840426265,7118.49140246177,3.1580529075023884,3.705346175868518
17,"(23, 12, '0')",0.09167672210207167,0.2845129711764639,13170.169434181813,10851.756311059315,16.3837332709749,14.07167284366194
17,"(23, 20, '0')",0.53485391876583,0.20266589697287252,10777.07972120604,10705.049806329665,13.374850806039317,11.437888820333752
17,"(23, 22, '0')",0.3407642186475901,0.33093452601858553,7498.014567943849,7183.085473402894,3.2006617598127542,4.878891824901364
18,"(0, 1, '0')",0.32198830399196776,0.018340990889802455,4772.641776877956,6139.079386044314,6.002840815267259,5.537006484761221
18,"(0, 2, '0')",0.8904224517894808,0.603452620536204,5711.3633104246355,5758.6560789521045,4.002199452385194,5.900154279799768
18,"(1, 0, '0')",0.5880522554504738,0.9218061729926634,5140.523034082123,5495.220725238857,6.001823772072257,6.091453097976431
18,"(1, 5, '0')",0.12659609350429124,0.2813641313572214,7766.228093388438,7906.517521439145,9.849676081794968,9.539280045907258
18,"(2, 0, '0')",0.14134122257485238,0.8348009811112259,7140.972456254076,6402.514739757561,4.0033607201025,2.2321014810575246
18,"(2, 3, '0')",0.4678955922748659,0.5496226575408409,9850.692366160689,9803.820532876762,4.064666513993291,3.352637429662117
18,"(2, 11, '0')",0.02208966161815673,0.021791015958648408,6566.751617863867,7887.182603522525,4.007739583297291,5.815871342049256
18,"(3, 2, '0')",0.7272747126560393,0.34705988952929334,12130.904684295825,11002.141970130606,4.1025668502005095,3.800975552373201
18,"(3, 4, '0')",0.5243873422722226,0.550034791378317,11632.764152573367,11407.109548429693,2.0507953203999354,1.4662746146296306
18,"(3, 10, '0')",0.5449352388104901,0.013205631128021644,,8615.6516891471,14.540518361724699,
18,"(4, 3, '0')",0.456373260425773,0.7158927072215715,,12901.623518710225,2.0831186944802798,
18,"(4, 5, '0')",0.5013822646640289,0.18977700535536257,10517.83742469564,8949.312829618533,10.420854593600948,11.192898841100641
18,"(4, 8, '0')",0.3944685528015025,0.7424670735510953,9813.44705134972,11390.762203214916,6.262619247256395,6.061769104649485
18,"(5, 1, '0')",0.15117230324585396,0.6294313700617412,8382.244546215185,7262.658860633689,8.452664360409464,8.677905412702028
18,"(5, 4, '0')",0.3608751771330354,0.36218393009128713,8058.874880001502,8862.960845923777,10.176598906319182,10.726624864146803
18,"(5, 7, '0')",0.1620770068673989,0.6270293903714866,12670.773734161034,12279.37823121139,13.845222700265547,13.887199940510587
18,"(6, 7, '0')",0.33795869305879156,0.5148847524058702,10293.946896822697,11187.399507652652,4.864075722939804,4.239943962630096
18,"(6, 17, '0')",0.18032328075988824,0.8949073179368925,12941.152687063362,12740.409214756368,2.0263471418904504,3.31351642345573
18,"(7, 5, '0')",0.39099140113992126,0.5186654256839361,11713.893441932909,11549.167586711173,11.269161656200765,11.764934288950641
18,"(7, 6, '0')",0.035648210404088165,0.6074091804740506,13984.515971382752,11514.223987251888,5.09163382169733,4.630004387556406
18,"(7, 8, '0')",0.5648616489184735,0.4748159985545415,,8337.348318218872,21.142203509043842,
18,"(7, 15, '0')",0.20346149187306084,0.7095906991635826,,8946.344239552749,12.411664958401104,
18,"(8, 4, '0')",0.32060445766557044,0.11524270956742733,11513.726983220953,12971.6281571902,7.123436246702891,6.956963133804826
18,"(8, 7, '0')",0.3765637827626781,0.7327940685960685,,7801.982717149438,18.544354108422677,
18,"(8, 9, '0')",0.1840541418275664,0.8780425358861355,20474.026994253665,21128.584612961105,5.391458593806874,4.546034910155521
18,"(9, 8, '0')",0.10395183635292826,0.5190639546546741,20408.489227986705,22274.08496586696,5.953797603172372,8.397183505317354
18,"(9, 10, '0')",0.45492722454725665,0.6804967706973032,18229.40974158745,19820.04439767118,16.57390079033723,14.695441664791902
18,"(9, 14, '0')",0.19586383749144975,0.4355580462697013,25370.67748926133,25802.331272009273,17.96739294026192,16.834370523815036
18,"(9, 15, '0')",0.3785254225532104,0.9717632213779057,13339.664670116912,11520.233861090575,23.022558877774596,23.31906028986038
18,"(9, 16, '0')",0.9305319592815515,0.36519126611684316,6856.706257508403,8349.192015693478,17.378537200054122,16.708293780367516
18,"(10, 3, '0')",0.760159713202054,0.622712992189762,,8419.459156120414,13.788762766058372,
18,"(10, 9, '0')",0.7707642376587938,0.2582934326564159,17576.195032419313,20111.668706380337,17.27025784395802,19.1163975214133
18,"(10, 11, '0')",0.596700557299153,0.6813432920295053,8172.7162383681425,10081.845706947748,22.013707256744542,22.323587615724676
18,"(10, 13, '0')",0.7916211472173033,0.8765919304209655,,10352.352327511948,16.186291453951615,
18,"(11, 2, '0')",0.8103383036559854,0.2422684944321538,,7332.719827074137,4.0057821634219595,
18,"(11, 10, '0')",0.980557225759712,0.14263219434835817,9683.600847250967,10164.176085948084,22.543234244054396,22.016898745437658
18,"(11, 12, '0')",0.884785254053069,0.8253891117478838,12022.006802870541,11426.01512223211,3.01704430033037,4.2699841863216115
18,"(12, 11, '0')",0.10980112547504184,0.46544014722375404,9627.252920696572,11053.88272478406,3.014929986351791,2.321755432057477
18,"(12, 23, '0')",0.8197107606738395,0.33817200840943973,9701.444289565337,11323.888708507362,18.683643394146785,18.540981494327227
18,"(13, 10, '0')",0.30761289038258144,0.9336459538815429,9836.424592067007,10465.453724194083,16.727632614324726,16.767043574674844
18,"(13, 14, '0')",0.26149466687244594,0.45440346037288637,,10128.948103719154,16.420552701646283,
18,"(13, 22, '0')",0.40572354421921175,0.4942651888084775,6151.328061174127,8532.613916336913,9.406653683522181,9.374463364888094
18,"(14, 9, '0')",0.5534203817538123,0.04590650846900013,27815.298910938534,26312.014123904853,18.941366550196214,18.541391070642415
18,"(14, 13, '0')",0.6255264410706003,0.1189674888736082,,10195.052384283883,16.721618561200838,
18,"(14, 18, '0')",0.07876024695855899,0.5379563840497242,,16291.259505210788,3.7043988638003364,
18,"(14, 21, '0')",0.9722834265055369,0.054783996014804326,,18852.72505111159,9.695336435761387,
18,"(15, 7, '0')",0.41131105432155857,0.3005209386984734,,9078.323675721203,12.858795907626138,
18,"(15, 9, '0')",0.7216644032931199,0.3780841904169129,12418.717127250084,11796.960661681265,24.91723522856468,25.146963117408525
18,"(15, 16, '0')",0.6632874804228996,0.6089958621886069,10418.21861582868,11408.400333537345,8.792714841587719,9.035592738059313
18,"(15, 17, '0')",0.21822526486296512,0.823825425690536,12409.311343766323,12645.337159401992,3.0767083971723723,4.309668167151012
18,"(16, 9, '0')",0.1871725370949876,0.18289481698760135,8636.643113480897,8316.658407403898,17.233211092770965,17.16530560253377
18,"(16, 15, '0')",0.7297792387589718,0.7868995056208983,12855.670439144618,11653.989884685763,9.396783713592942,9.64256838830552
18,"(16, 18, '0')",0.8633132629760015,0.3113874789738148,13500.598005631915,10887.937667071707,9.78560324302762,7.857629219326693
18,"(17, 6, '0')",0.39172036421755163,0.7715140753500648,,12413.584735157136,2.0237459119195966,
18,"(17, 15, '0')",0.11004811349712262,0.9149494646556006,12755.83506313876,12808.453845012718,3.080743595678311,3.7976329112497442
18,"(17, 19, '0')",0.9127915035794474,0.22627172929216355,17938.617083247922,16073.49911087021,4.133497065129546,3.8769219237485197
18,"(18, 14, '0')",0.3570059887962751,0.9911599141695914,15244.448740334728,16387.352022919134,3.7211658157230962,1.9972979683507752
18,"(18, 16, '0')",0.41296217981812544,0.3114666072281085,13130.227533579959,11100.993609930541,10.413121777456194,10.642254384826895
18,"(18, 19, '0')",0.18354969377389296,0.8856389551738137,7858.077676845383,8852.862931777741,9.884376731694042,8.424392692327919
18,"(19, 17, '0')",0.5859902699897871,0.6936276549544037,,15809.791316881703,4.124949506652039,
18,"(19, 18, '0')",0.8556708466479875,0.0545247259975572,,9162.011392344924,10.750389287553446,
18,"(19, 20, '0')",0.7896812152453201,0.20181883260219147,8163.788784667115,7378.682381233859,10.069919345242056,9.167693278093513
18,"(19, 21, '0')",0.08784242370264728,0.8591558084357476,,7382.481717889035,8.356510144505513,
18,"(20, 19, '0')",0.9329932724558334,0.6607567170158832,5458.271132739147,7440.94296492997,10.209034059563582,8.639748842382456
18,"(20, 21, '0')",0.4999511406074236,0.8727867882285799,9032.129328397092,8675.624365911297,4.271680928191705,3.0443710397827055
18,"(20, 23, '0')",0.3642569891908011,0.7237448554628845,9032.407363540939,10397.511479822739,12.233040176397198,13.228953129279128
18,"(21, 14, '0')",0.4836061905063387,0.09193851810441844,,19232.419665863556,10.251228284597584,
18,"(21, 19, '0')",0.5152245913332608,0.02196605110027272,8046.6987394066055,7265.661800771602,8.14904711192703,6.438280703445805
18,"(21, 20, '0')",0.9946434676752095,0.18204899423987453,9838.584856567673,8430.34662310048,4.025471322489139,4.515186419108935
18,"(21, 22, '0')",0.753403443374045,0.2761351299390967,8910.89758785062,10300.449742151908,14.806771849912135,14.507831112728883
18,"(22, 13, '0')",0.36581991580263795,0.6733332766340134,,8579.611032454319,9.526759517420379,
18,"(22, 21, '0')",0.6113730813897688,0.570474864107661,10493.276528446047,10318.046696975627,14.88080906067856,14.28028945992349
18,"(22, 23, '0')",0.4196113499484212,0.3773069358685265,7144.541454387086,7118.49140246177,3.1580529075023884,2.3455677509987023
18,"(23, 12, '0')",0.09167672210207167,0.2845129711764639,11010.782170417511,10851.756311059315,16.3837332709749,16.589609303866762
18,"(23, 20, '0')",0.53485391876583,0.20266589697287252,9554.94755043542,10705.049806329665,13.374850806039317,14.48833205063389
18,"(23, 22, '0')",0.3407642186475901,0.33093452601858553,8033.9732417746945,7183.085473402894,3.2006617598127542,2.5146612875465744
19,"(0, 1, '0')",0.32198830399196776,0.018340990889802455,4256.120915557205,6139.079386044314,6.002840815267259,7.045643958150513
19,"(0, 2, '0')",0.8904224517894808,0.603452620536204,3317.90584121873,5758.6560789521045,4.002199452385194,3.764098369843626
19,"(1, 0, '0')",0.5880522554504738,0.9218061729926634,5348.707825344396,5495.220725238857,6.001823772072257,6.792523762465589
19,"(1, 5, '0')",0.12659609350429124,0.2813641313572214,6094.035697528778,7906.517521439145,9.849676081794968,10.84491784348106
19,"(2, 0, '0')",0.14134122257485238,0.8348009811112259,7826.121119303507,6402.514739757561,4.0033607201025,4.506388497061597
19,"(2, 3, '0')",0.4678955922748659,0.5496226575408409,10160.135891634904,9803.820532876762,4.064666513993291,5.4635135303685844
19,"(2, 11, '0')",0.02208966161815673,0.021791015958648408,7742.11648946655,7887.182603522525,4.007739583297291,3.086408576094675
19,"(3, 2, '0')",0.7272747126560393,0.34705988952929334,10231.749829101327,11002.141970130606,4.1025668502005095,4.622764797089362
19,"(3, 4, '0')",0.5243873422722226,0.550034791378317,11675.146189337285,11407.109548429693,2.0507953203999354,1.5002823770386584
19,"(3, 10, '0')",0.5449352388104901,0.013205631128021644,,8615.6516891471,14.540518361724699,
19,"(4, 3, '0')",0.456373260425773,0.7158927072215715,,12901.623518710225,2.0831186944802798,
19,"(4, 5, '0')",0.5013822646640289,0.18977700535536257,10120.54079651152,8949.312829618533,10.420854593600948,10.745339800075078
19,"(4, 8, '0')",0.3944685528015025,0.7424670735510953,11846.098551280946,11390.762203214916,6.262619247256395,7.374042547740379
19,"(5, 1, '0')",0.15117230324585396,0.6294313700617412,6967.957755135683,7262.658860633689,8.452664360409464,7.632300538795256
19,"(5, 4, '0')",0.3608751771330354,0.36218393009128713,8119.483874489859,8862.960845923777,10.176598906319182,10.315767025421586
19,"(5, 7, '0')",0.1620770068673989,0.6270293903714866,11407.713510964611,12279.37823121139,13.845222700265547,14.695895156223477
19,"(6, 7, '0')",0.33795869305879156,0.5148847524058702,10940.82982177216,11187.399507652652,4.864075722939804,3.03333944284924
19,"(6, 17, '0')",0.18032328075988824,0.8949073179368925,12724.4622412002,12740.409214756368,2.0263471418904504,2.66588247421447
19,"(7, 5, '0')",0.39099140113992126,0.5186654256839361,13176.731288853054,11549.167586711173,11.269161656200765,10.666121883168728
19,"(7, 6, '0')",0.035648210404088165,0.6074091804740506,13561.795928555395,11514.223987251888,5.09163382169733,6.3751533877601965
19,"(7, 8, '0')",0.5648616489184735,0.4748159985545415,,8337.348318218872,21.142203509043842,
19,"(7, 15, '0')",0.20346149187306084,0.7095906991635826,,8946.344239552749,12.411664958401104,
19,"(8, 4, '0')",0.32060445766557044,0.11524270956742733,13414.889876920071,12971.6281571902,7.123436246702891,6.026353952214483
19,"(8, 7, '0')",0.3765637827626781,0.7327940685960685,,7801.982717149438,18.544354108422677,
19,"(8, 9, '0')",0.1840541418275664,0.8780425358861355,20006.476879608483,21128.584612961105,5.391458593806874,5.2820654704829995
19,"(9, 8, '0')",0.10395183635292826,0.5190639546546741,21169.214089415953,22274.08496586696,5.953797603172372,6.409637457837384
19,"(9, 10, '0')",0.45492722454725665,0.6804967706973032,20215.896382063318,19820.04439767118,16.57390079033723,16.99350016175415
19,"(9, 14, '0')",0.19586383749144975,0.4355580462697013,27519.048964396363,25802.331272009273,17.96739294026192,19.06073587953118
19,"(9, 15, '0')",0.3785254225532104,0.9717632213779057,10870.00174715571,11520.233861090575,23.022558877774596,25.09099218861754
